tsp_id	stcotrbg	hh_race	hh_income	latitude	longitude
56764185	560019636002	1	69000	41.3078780	-105.5833504
56764186	560019636002	1	100000	41.3074523	-105.5837122
56764187	560019636002	1	94000	41.3081112	-105.5829987
56764188	560019636002	1	61000	41.3079650	-105.5838653
56764189	560019636002	1	2000	41.3078041	-105.5820980
56764190	560019636002	1	8400	41.3101014	-105.5781511
56764191	560019636002	1	35750	41.3075531	-105.5837686
56764192	560019636002	1	27000	41.3100514	-105.5781128
56764193	560019636002	1	46000	41.3078611	-105.5822138
56764194	560019636002	1	98000	41.3101318	-105.5780698
56764195	560019636002	1	30000	41.3102160	-105.5782451
56764196	560019636002	1	7000	41.3075485	-105.5793184
56764197	560019636002	1	76000	41.3094543	-105.5814984
56764198	560019636002	1	80000	41.3106495	-105.5816323
56764199	560019636002	1	30000	41.3089020	-105.5826538
56764200	560019636002	1	382100	41.3074658	-105.5825415
56764201	560019636002	1	0	41.3077834	-105.5818658
56764202	560019636002	1	106000	41.3073762	-105.5822487
56764203	560019636002	1	115000	41.3088838	-105.5823071
56764204	560019636002	1	50000	41.3078582	-105.5825854
56764205	560019636002	1	52000	41.3083292	-105.5826924
56764206	560019636002	1	8000	41.3106598	-105.5815638
56764207	560019636002	1	66100	41.3082402	-105.5829270
56764208	560019636002	1	107000	41.3083656	-105.5822754
56764209	560019636002	1	3500	41.3089932	-105.5818978
56764210	560019636002	1	160000	41.3103893	-105.5817949
56764211	560019636002	1	6500	41.3087711	-105.5820607
56764212	560019636002	1	11000	41.3086472	-105.5820965
56764213	560019636002	1	50000	41.3092820	-105.5808311
56764214	560019636002	1	46700	41.3069617	-105.5854602
56764215	560019636002	1	30500	41.3104889	-105.5816190
56764216	560019636002	1	122000	41.3102980	-105.5811036
56764217	560019636002	1	0	41.3102798	-105.5817633
56764218	560019636002	1	95360	41.3069012	-105.5853583
56764219	560019636002	1	70000	41.3106371	-105.5814466
56764220	560019636002	1	110300	41.3107167	-105.5818671
56764221	560019636002	1	39000	41.3092792	-105.5814079
56764222	560019636002	1	3000	41.3069722	-105.5843917
56764223	560019636002	1	48400	41.3069540	-105.5851963
56764224	560019636002	1	35600	41.3070178	-105.5845186
56764225	560019636002	1	27000	41.3067943	-105.5845330
56764226	560019636002	1	64000	41.3068678	-105.5847729
56764227	560019636002	1	40100	41.3067438	-105.5842803
56764228	560019636002	1	76400	41.3081706	-105.5804562
56764229	560019636002	1	83800	41.3084921	-105.5856201
56764230	560019636002	1	3500	41.3093444	-105.5823279
56764231	560019636002	1	8000	41.3091756	-105.5814433
56764232	560019636002	1	22000	41.3095791	-105.5809959
56764233	560019636002	1	92300	41.3097210	-105.5809151
56764234	560019636002	1	47900	41.3095708	-105.5823085
56764235	560019636002	1	159800	41.3098464	-105.5817408
56764236	560019636002	1	28000	41.3092648	-105.5825857
56764237	560019636002	1	5050	41.3079546	-105.5857040
56764238	560019636002	1	62000	41.3095169	-105.5826113
56764239	560019636002	1	82020	41.3093778	-105.5825787
56764240	560019636002	1	68200	41.3096256	-105.5829899
56764241	560019636002	1	50950	41.3064968	-105.5796958
56764242	560019636002	1	125000	41.3092434	-105.5825941
56764243	560019636002	1	68200	41.3064310	-105.5789131
56764244	560019636002	1	80000	41.3078984	-105.5803061
56764245	560019636002	6	63000	41.3077663	-105.5859955
56764246	560019636002	1	30000	41.3082840	-105.5858171
56764247	560019636002	1	24000	41.3087393	-105.5858384
56764248	560019636002	1	19000	41.3086134	-105.5858912
56764249	560019636002	1	110600	41.3078674	-105.5859758
56764250	560019636002	1	5100	41.3076553	-105.5853618
56764251	560019636002	1	36000	41.3076033	-105.5860359
56764252	560019636002	1	96000	41.3077458	-105.5794282
56764253	560019636002	1	6500	41.3090591	-105.5816221
56764254	560019636002	1	55000	41.3088099	-105.5812769
56764255	560019636002	1	18020	41.3089470	-105.5813301
56764256	560019636002	1	102000	41.3084799	-105.5811025
56764257	560019636002	1	96000	41.3091204	-105.5809520
56764258	560019636002	1	16800	41.3088635	-105.5806756
56764259	560019636002	1	109000	41.3101470	-105.5845290
56764260	560019636002	1	72600	41.3098393	-105.5850404
56764261	560019636002	6	352000	41.3067298	-105.5802465
56764262	560019636002	1	157000	41.3098554	-105.5846613
56764263	560019636002	1	80120	41.3103284	-105.5855802
56764264	560019636002	1	48900	41.3076291	-105.5846753
56764265	560019636002	1	41300	41.3081191	-105.5847437
56764266	560019636002	1	19700	41.3066403	-105.5790244
56764267	560019636002	1	8000	41.3068098	-105.5782739
56764268	560019636002	1	31500	41.3087508	-105.5850370
56764269	560019636002	1	24900	41.3071371	-105.5790311
56764270	560019636002	1	56200	41.3072021	-105.5784274
56764271	560019636002	1	5000	41.3074215	-105.5842660
56764272	560019636002	1	147600	41.3086095	-105.5845303
56764273	560019636002	1	80000	41.3084747	-105.5844416
56764274	560019636002	1	48000	41.3083768	-105.5844734
56764275	560019636002	1	29500	41.3072712	-105.5843118
56764276	560019636002	1	8000	41.3079556	-105.5845185
56764277	560019636002	1	123000	41.3077715	-105.5850894
56764278	560019636002	1	110600	41.3103027	-105.5849735
56764279	560019636002	1	45000	41.3104341	-105.5852933
56764280	560019636002	1	63400	41.3100899	-105.5856172
56764281	560019636002	1	62160	41.3073827	-105.5799967
56764282	560019636002	1	26400	41.3073372	-105.5794378
56764283	560019636002	1	46000	41.3106715	-105.5846773
56764284	560019636002	1	45000	41.3070649	-105.5793693
56764285	560019636002	1	32300	41.3070239	-105.5797855
56764286	560019636002	1	28000	41.3104422	-105.5848082
56764287	560019636002	1	124000	41.3098231	-105.5844508
56764288	560019636002	1	155000	41.3098879	-105.5849252
56764289	560019636002	1	80000	41.3101475	-105.5848894
56764290	560019636002	1	7400	41.3103491	-105.5852761
56764291	560019636002	1	9400	41.3104864	-105.5852870
56764292	560019636002	1	75000	41.3105350	-105.5850569
56764293	560019636002	1	14000	41.3102729	-105.5845200
56764294	560019636002	1	2000	41.3096916	-105.5844056
56764295	560019636002	1	27600	41.3093399	-105.5803486
56764296	560019636002	1	313000	41.3100875	-105.5796391
56764297	560019636002	1	129700	41.3089642	-105.5854311
56764298	560019636002	1	125300	41.3095045	-105.5796337
56764299	560019636002	1	1100	41.3099027	-105.5846491
56764300	560019636002	1	31200	41.3097684	-105.5796057
56764301	560019636002	1	22000	41.3103027	-105.5855710
56764302	560019636002	1	80000	41.3100338	-105.5854564
56764303	560019636002	1	15000	41.3101646	-105.5847423
56764304	560019636002	1	73000	41.3104010	-105.5853806
56764305	560019636002	1	30500	41.3099342	-105.5855525
56764306	560019636002	1	8000	41.3098415	-105.5844206
56764307	560019636002	1	69000	41.3100053	-105.5855636
56764308	560019636002	1	68000	41.3101152	-105.5853080
56764309	560019636002	1	157010	41.3097602	-105.5801910
56764310	560019636002	1	83000	41.3099996	-105.5796211
56764311	560019636002	1	6500	41.3100994	-105.5847798
56764312	560019636002	1	104520	41.3101576	-105.5846155
56764313	560019636002	1	88304	41.3100043	-105.5799024
56764314	560019636002	1	15000	41.3103587	-105.5850927
56764315	560019636002	1	23500	41.3095217	-105.5798382
56764316	560019636002	1	61000	41.3097414	-105.5797735
56764317	560019636002	1	75000	41.3094461	-105.5801690
56764318	560019636002	1	175000	41.3093473	-105.5795392
56764319	560019636002	1	544200	41.3093193	-105.5804055
56764320	560019636002	1	8600	41.3092322	-105.5852871
56764321	560019636002	1	3700	41.3092356	-105.5800601
56764322	560019636002	1	72000	41.3093268	-105.5803906
56764323	560019636002	1	21000	41.3094207	-105.5803575
56764324	560019636002	1	83000	41.3097113	-105.5852694
56764325	560019636002	1	76800	41.3092615	-105.5801167
56764326	560019636002	1	115200	41.3098553	-105.5803013
56764327	560019636002	1	25000	41.3092642	-105.5804150
56764328	560019636002	1	26400	41.3094792	-105.5806358
56764329	560019636002	1	33000	41.3095962	-105.5803467
56764330	560019636002	1	47400	41.3094604	-105.5799191
56764331	560019636002	1	76400	41.3092763	-105.5848786
56764332	560019636002	1	23040	41.3095240	-105.5801526
56764333	560019636002	1	16590	41.3091401	-105.5853931
56764334	560019636002	6	20400	41.3099150	-105.5804917
56764335	560019636002	1	30400	41.3098822	-105.5803682
56764336	560019636002	1	70030	41.3094597	-105.5797322
56764337	560019636003	1	99700	41.3061262	-105.5748701
56764338	560019636003	1	42000	41.3062072	-105.5771306
56764339	560019636003	1	12000	41.3062662	-105.5760933
56764340	560019636003	2	11500	41.3086748	-105.5739753
56764341	560019636003	1	97700	41.3067531	-105.5760530
56764342	560019636003	1	104000	41.3060705	-105.5769980
56764343	560019636003	1	53000	41.3063469	-105.5769387
56764344	560019636003	1	93000	41.3081091	-105.5780486
56764345	560019636003	1	14300	41.3085072	-105.5776958
56764346	560019636003	1	57900	41.3031750	-105.5720814
56764347	560019636003	1	56400	41.3033585	-105.5715080
56764348	560019636003	1	13500	41.3035359	-105.5719587
56764349	560019636003	1	75000	41.3034226	-105.5718520
56764350	560019636003	1	54300	41.3032200	-105.5723084
56764351	560019636003	9	16800	41.3083755	-105.5771200
56764352	560019636003	1	59000	41.3033213	-105.5725558
56764353	560019636003	1	95000	41.3033210	-105.5717597
56764354	560019636003	1	80000	41.3034987	-105.5725149
56764355	560019636003	1	71000	41.3082033	-105.5780634
56764356	560019636003	1	14400	41.3031615	-105.5717777
56764357	560019636003	1	116200	41.3080739	-105.5771094
56764358	560019636003	1	14400	41.3076483	-105.5778633
56764359	560019636003	1	65300	41.3083262	-105.5774496
56764360	560019636003	1	104000	41.3084397	-105.5772124
56764361	560019636003	1	56800	41.3081506	-105.5771949
56764362	560019636003	1	22100	41.3080244	-105.5776287
56764363	560019636003	1	3900	41.3083007	-105.5780699
56764364	560019636003	1	65000	41.3081973	-105.5774598
56764365	560019636003	1	137000	41.3083655	-105.5772939
56764366	560019636003	1	75000	41.3080706	-105.5778016
56764367	560019636003	1	73100	41.3083941	-105.5774697
56764368	560019636003	1	132400	41.3080449	-105.5777140
56764369	560019636003	1	74600	41.3079544	-105.5779663
56764370	560019636003	1	75000	41.3077559	-105.5779534
56764371	560019636003	1	18600	41.3080005	-105.5776314
56764372	560019636003	1	60120	41.3080348	-105.5777482
56764373	560019636003	2	11500	41.3064533	-105.5769623
56764374	560019636003	1	17600	41.3066199	-105.5771696
56764375	560019636003	2	11500	41.3083172	-105.5737483
56764376	560019636003	1	155000	41.3086246	-105.5745560
56764377	560019636003	1	45000	41.3079588	-105.5739307
56764378	560019636003	9	10000	41.3084756	-105.5742254
56764379	560019636003	1	50000	41.3083197	-105.5739311
56764380	560019636003	2	26400	41.3081067	-105.5737856
56764381	560019636003	1	256900	41.3087379	-105.5735044
56764382	560019636003	1	64000	41.3087453	-105.5736772
56764383	560019636003	1	44500	41.3082123	-105.5739868
56764384	560019636003	1	60600	41.3083861	-105.5741285
56764385	560019636003	1	108800	41.3083189	-105.5737709
56764386	560019636003	1	25200	41.3080347	-105.5739996
56764387	560019636003	1	68200	41.3085276	-105.5741423
56764388	560019636003	1	83220	41.3059629	-105.5771450
56764389	560019636003	1	40000	41.3062201	-105.5772475
56764390	560019636003	1	36900	41.3062390	-105.5768195
56764391	560019636003	1	63000	41.3065142	-105.5773804
56764392	560019636003	3	28300	41.3065970	-105.5769893
56764393	560019636003	1	78000	41.3065513	-105.5769760
56764394	560019636003	2	54600	41.3059453	-105.5766297
56764395	560019636003	9	10000	41.3063745	-105.5767971
56764396	560019636003	8	46900	41.3061767	-105.5767658
56764397	560019636003	2	54600	41.3060669	-105.5766775
56764398	560019636003	1	84000	41.3064977	-105.5762090
56764399	560019636003	1	32300	41.3047281	-105.5781962
56764400	560019636003	1	48760	41.3093710	-105.5761070
56764401	560019636003	1	14000	41.3087225	-105.5779019
56764402	560019636003	1	13200	41.3084790	-105.5753015
56764403	560019636003	1	72100	41.3080041	-105.5756361
56764404	560019636003	1	47900	41.3065087	-105.5768924
56764405	560019636003	1	16000	41.3084666	-105.5751832
56764406	560019636003	1	20000	41.3061917	-105.5771106
56764407	560019636003	1	53260	41.3079597	-105.5755620
56764408	560019636003	1	60000	41.3085344	-105.5775636
56764409	560019636003	1	93000	41.3078149	-105.5754681
56764410	560019636003	1	48000	41.3084789	-105.5755986
56764411	560019636003	1	28280	41.3081505	-105.5751366
56764412	560019636003	2	28000	41.3080748	-105.5747261
56764413	560019636003	9	66900	41.3086049	-105.5750641
56764414	560019636003	1	37200	41.3078529	-105.5751301
56764415	560019636003	1	53700	41.3081000	-105.5755839
56764416	560019636003	1	53000	41.3089008	-105.5772822
56764417	560019636003	1	279100	41.3080639	-105.5750184
56764418	560019636003	1	60100	41.3078649	-105.5749192
56764419	560019636003	1	60600	41.3081784	-105.5752032
56764420	560019636003	1	104000	41.3087928	-105.5779804
56764421	560019636003	1	93700	41.3079557	-105.5755490
56764422	560019636003	1	17000	41.3093558	-105.5771782
56764423	560019636003	1	31800	41.3093340	-105.5768502
56764424	560019636003	1	10000	41.3075993	-105.5737745
56764425	560019636003	1	13800	41.3068968	-105.5777587
56764426	560019636003	1	47200	41.3090571	-105.5775986
56764427	560019636003	1	50000	41.3085968	-105.5770283
56764428	560019636003	1	11700	41.3093588	-105.5773485
56764429	560019636003	2	28000	41.3075994	-105.5769523
56764430	560019636003	1	77300	41.3069303	-105.5776208
56764431	560019636003	1	52150	41.3071735	-105.5770946
56764432	560019636003	1	80000	41.3069104	-105.5776356
56764433	560019636003	1	220100	41.3074341	-105.5769850
56764434	560019636003	9	16800	41.3075855	-105.5779241
56764435	560019636003	1	35000	41.3071872	-105.5773716
56764436	560019636003	1	30000	41.3076080	-105.5774243
56764437	560019636003	1	87200	41.3068503	-105.5769990
56764438	560019636003	1	100000	41.3076121	-105.5770757
56764439	560019636003	2	97200	41.3092774	-105.5763840
56764440	560019636003	1	54000	41.3076949	-105.5741728
56764441	560019636003	1	60000	41.3078693	-105.5741261
56764442	560019636003	1	3000	41.3070598	-105.5740399
56764443	560019636003	1	18000	41.3075067	-105.5736677
56764444	560019636003	2	54600	41.3071705	-105.5737069
56764445	560019636003	1	75000	41.3077021	-105.5742941
56764446	560019636003	1	60000	41.3070234	-105.5737553
56764447	560019636003	1	12000	41.3090678	-105.5768178
56764448	560019636003	1	75600	41.3091948	-105.5770232
56764449	560019636003	1	93400	41.3075801	-105.5742668
56764450	560019636003	1	70900	41.3075372	-105.5734725
56764451	560019636003	1	10400	41.3088582	-105.5761690
56764452	560019636003	1	53180	41.3091237	-105.5768724
56764453	560019636003	1	87400	41.3092894	-105.5761994
56764454	560019636003	2	32500	41.3044322	-105.5783078
56764455	560019636003	1	57400	41.3032680	-105.5768390
56764456	560019636003	1	55000	41.3041596	-105.5751968
56764457	560019636003	1	109900	41.3096670	-105.5774469
56764458	560019636003	1	25400	41.3097178	-105.5772455
56764459	560019636003	1	59900	41.3086926	-105.5765364
56764460	560019636003	1	24000	41.3090958	-105.5760818
56764461	560019636003	2	0	41.3097257	-105.5774409
56764462	560019636003	1	14810	41.3098292	-105.5777323
56764463	560019636003	1	68410	41.3094496	-105.5777995
56764464	560019636003	1	66800	41.3039079	-105.5757732
56764465	560019636003	1	71800	41.3099762	-105.5767513
56764466	560019636003	1	54000	41.3097702	-105.5767493
56764467	560019636003	1	25400	41.3099270	-105.5771645
56764468	560019636003	1	61000	41.3034174	-105.5755037
56764469	560019636003	1	50000	41.3096807	-105.5760176
56764470	560019636003	1	73100	41.3099958	-105.5767660
56764471	560019636003	1	70000	41.3037476	-105.5767252
56764472	560019636003	1	58000	41.3067504	-105.5738982
56764473	560019636003	1	12000	41.3036971	-105.5752741
56764474	560019636003	1	105650	41.3035215	-105.5759357
56764475	560019636003	1	61500	41.3038847	-105.5752815
56764476	560019636003	1	240000	41.3061728	-105.5738377
56764477	560019636003	1	94000	41.3037083	-105.5758242
56764478	560019636003	1	14210	41.3038267	-105.5761495
56764479	560019636003	1	84000	41.3032919	-105.5765770
56764480	560019636003	1	100800	41.3064036	-105.5738200
56764481	560019636003	1	60000	41.3063728	-105.5736560
56764482	560019636003	1	56000	41.3065083	-105.5741516
56764483	560019636003	1	66700	41.3031892	-105.5772101
56764484	560019636003	1	98990	41.3034233	-105.5769291
56764485	560019636003	1	35000	41.3036102	-105.5766382
56764486	560019636003	1	64200	41.3047690	-105.5779771
56764487	560019636003	1	61000	41.3042797	-105.5762700
56764488	560019636003	1	17600	41.3031359	-105.5782540
56764489	560019636003	1	99100	41.3037611	-105.5776696
56764490	560019636003	2	97200	41.3037600	-105.5774161
56764491	560019636003	1	31800	41.3040771	-105.5766919
56764492	560019636003	1	35000	41.3033896	-105.5775556
56764493	560019636003	1	72600	41.3033199	-105.5778273
56764494	560019636003	2	5400	41.3031787	-105.5777327
56764495	560019636003	1	9200	41.3042090	-105.5757965
56764496	560019636003	1	15830	41.3038774	-105.5778796
56764497	560019636003	1	48200	41.3037563	-105.5778396
56764498	560019636003	1	13200	41.3035700	-105.5782600
56764499	560019636003	1	71000	41.3041658	-105.5760199
56764500	560019636003	1	34000	41.3046066	-105.5754684
56764501	560019636003	8	29400	41.3043304	-105.5782079
56764502	560019636003	1	65000	41.3050309	-105.5761210
56764503	560019636003	9	16800	41.3047454	-105.5756688
56764504	560019636003	1	72000	41.3048224	-105.5761709
56764505	560019636003	1	24000	41.3044010	-105.5783084
56764506	560019636003	1	144800	41.3043763	-105.5755234
56764507	560019636003	1	10000	41.3044062	-105.5779979
56764508	560019636003	1	18020	41.3067292	-105.5756452
56764509	560019636003	1	17000	41.3054848	-105.5776475
56764510	560019636003	1	59000	41.3050900	-105.5759921
56764511	560019636003	9	16800	41.3049040	-105.5771528
56764512	560019636003	1	10000	41.3043393	-105.5765622
56764513	560019636003	1	55000	41.3047649	-105.5780669
56764514	560019636003	1	62600	41.3049738	-105.5767824
56764515	560019636003	1	60200	41.3046878	-105.5769200
56764516	560019636003	1	60000	41.3049096	-105.5776624
56764517	560019636003	1	13500	41.3046820	-105.5771558
56764518	560019636003	1	10200	41.3051066	-105.5764662
56764519	560019636003	9	20400	41.3040478	-105.5703163
56764520	560019636003	2	24000	41.3042588	-105.5768051
56764521	560019636003	1	29600	41.3043655	-105.5774471
56764522	560019636003	1	20900	41.3057754	-105.5764426
56764523	560019636003	1	76400	41.3049943	-105.5713576
56764524	560019636003	1	56000	41.3052733	-105.5716805
56764525	560019636003	8	90000	41.3058240	-105.5772229
56764526	560019636003	1	107000	41.3038792	-105.5721304
56764527	560019636003	1	68000	41.3055065	-105.5757728
56764528	560019636003	1	70900	41.3055200	-105.5759504
56764529	560019636003	9	43200	41.3057328	-105.5758534
56764530	560019636003	1	84700	41.3035691	-105.5720455
56764531	560019636003	1	47500	41.3056511	-105.5757857
56764532	560019636003	1	77700	41.3040129	-105.5725823
56764533	560019636003	1	75000	41.3057962	-105.5780663
56764534	560019636003	1	140000	41.3037396	-105.5725024
56764535	560019636003	1	4800	41.3036221	-105.5722753
56764536	560019636003	1	60000	41.3038707	-105.5716962
56764537	560019636003	1	84700	41.3061007	-105.5780482
56764538	560019636003	9	16800	41.3039591	-105.5715398
56764539	560019636003	3	18700	41.3066796	-105.5781801
56764540	560019636003	1	48000	41.3061832	-105.5761029
56764541	560019636003	9	46400	41.3034032	-105.5713485
56764542	560019636003	1	80800	41.3050273	-105.5779178
56764543	560019636003	9	11000	41.3057942	-105.5778164
56764544	560019636003	1	66100	41.3055266	-105.5771455
56764545	560019636003	9	102000	41.3049901	-105.5769290
56764546	560019636003	1	58600	41.3056894	-105.5781813
56764547	560019636003	1	63400	41.3056830	-105.5776680
56764548	560019636003	1	60000	41.3051934	-105.5773614
56764549	560019636003	9	102000	41.3047354	-105.5722659
56764550	560019636003	1	95070	41.3051348	-105.5720560
56764551	560019636003	1	74000	41.3051003	-105.5720071
56764552	560019636003	1	913000	41.3046477	-105.5720251
56764553	560019636003	1	80530	41.3047637	-105.5725643
56764554	560019636003	1	25000	41.3046589	-105.5718035
56764555	560019636003	1	19800	41.3048617	-105.5723760
56764556	560019636003	1	95600	41.3059815	-105.5765525
56764557	560019636003	1	16800	41.3033227	-105.5732561
56764558	560019636003	1	210000	41.3033605	-105.5739665
56764559	560019636003	1	82000	41.3034131	-105.5710922
56764560	560019636003	1	101300	41.3029943	-105.5743537
56764561	560019636003	1	60000	41.3032349	-105.5729581
56764562	560019636003	1	97700	41.3031343	-105.5746553
56764563	560019636003	1	111170	41.3031792	-105.5747952
56764564	560019636003	1	41700	41.3042903	-105.5706337
56764565	560019636003	1	49900	41.3040337	-105.5708854
56764566	560019636003	1	48200	41.3031045	-105.5728594
56764567	560019636003	1	56400	41.3043576	-105.5714425
56764568	560019636003	1	61700	41.3044379	-105.5712906
56764569	560019636003	9	12000	41.3037502	-105.5703488
56764570	560019636003	1	74000	41.3043235	-105.5715500
56764571	560019636003	2	12000	41.3060160	-105.5775878
56764572	560019636003	1	9100	41.3033103	-105.5716537
56764573	560019636003	1	125550	41.3037567	-105.5735968
56764574	560019636003	1	45800	41.3062238	-105.5767279
56764575	560019636003	1	20000	41.3064115	-105.5770521
56764576	560019636003	2	107800	41.3064309	-105.5770452
56764577	560019636003	1	49000	41.3063442	-105.5753080
56764578	560019636003	9	93000	41.3036864	-105.5743962
56764579	560019636003	1	16600	41.3066158	-105.5751767
56764580	560019636003	1	49850	41.3067542	-105.5749829
56764581	560019636003	9	57000	41.3035651	-105.5750243
56764582	560019636003	1	74000	41.3074877	-105.5781274
56764583	560019636003	1	101000	41.3066323	-105.5748773
56764584	560019636003	1	24000	41.3064818	-105.5744924
56764585	560019636003	1	27200	41.3040354	-105.5745364
56764586	560019636003	1	23200	41.3040805	-105.5750888
56764587	560019636003	1	52020	41.3039297	-105.5740292
56764588	560019636003	2	13000	41.3032098	-105.5723906
56764589	560019636003	1	19800	41.3075331	-105.5755376
56764590	560019636003	1	29700	41.3048155	-105.5747433
56764591	560019636003	1	13500	41.3036942	-105.5737533
56764592	560019636003	1	15000	41.3043043	-105.5734925
56764593	560019636003	1	49600	41.3039221	-105.5736973
56764594	560019636003	1	101500	41.3044886	-105.5743744
56764595	560019636003	1	74000	41.3035811	-105.5731636
56764596	560019636003	1	66200	41.3045310	-105.5742342
56764597	560019636003	1	253000	41.3072692	-105.5762433
56764598	560019636003	9	1300	41.3068854	-105.5764782
56764599	560019636003	1	109900	41.3048404	-105.5751068
56764600	560019636003	1	31400	41.3049628	-105.5752589
56764601	560019636003	1	13000	41.3075210	-105.5757529
56764602	560019636003	1	65200	41.3069864	-105.5759395
56764603	560019636003	1	30000	41.3070291	-105.5759613
56764604	560019636003	1	53000	41.3032888	-105.5714792
56764605	560019636003	1	15300	41.3080233	-105.5764132
56764606	560019636003	1	80000	41.3076049	-105.5755952
56764607	560019636003	1	15000	41.3073900	-105.5745843
56764608	560019636003	8	61000	41.3069838	-105.5747271
56764609	560019636003	1	48320	41.3083295	-105.5758462
56764610	560019636003	1	143150	41.3074792	-105.5752025
56764611	560019636003	1	65000	41.3079154	-105.5757590
56764612	560019636003	1	45700	41.3095139	-105.5743366
56764613	560019636003	1	53000	41.3097136	-105.5756514
56764614	560019636003	1	25200	41.3081881	-105.5766010
56764615	560019636003	1	74150	41.3079459	-105.5768528
56764616	560019636003	1	57000	41.3093777	-105.5751108
56764617	560019636003	1	80530	41.3099060	-105.5747566
56764618	560019636003	1	89500	41.3093801	-105.5751431
56764619	560019636003	1	74600	41.3062670	-105.5773695
56764620	560019636003	1	277900	41.3083855	-105.5737384
56764621	560019636003	1	30000	41.3077888	-105.5773758
56764622	560019636003	1	75500	41.3031769	-105.5717251
56764623	560019636003	9	10000	41.3032184	-105.5725684
56764624	560019636003	1	77300	41.3034753	-105.5721175
56764625	560019636003	8	25500	41.3034592	-105.5720116
56764626	560019636003	1	12700	41.3034963	-105.5725264
56764627	560019636003	1	12000	41.3031320	-105.5720458
56764628	560019636003	1	75500	41.3078465	-105.5772576
56764629	560019636003	9	135000	41.3082012	-105.5773431
56764630	560019636003	1	114900	41.3032517	-105.5714951
56764631	560019636003	1	50000	41.3033010	-105.5724371
56764632	560019636003	1	89800	41.3081304	-105.5769472
56764633	560019636003	9	11000	41.3076008	-105.5779205
56764634	560019636003	1	13500	41.3078587	-105.5772604
56764635	560019636003	1	93000	41.3082734	-105.5772225
56764636	560019636003	9	75000	41.3079036	-105.5771942
56764637	560019636003	1	74000	41.3082440	-105.5774113
56764638	560019636003	1	62160	41.3081032	-105.5772189
56764639	560019636003	1	47200	41.3084873	-105.5774636
56764640	560019636003	1	20000	41.3081973	-105.5772902
56764641	560019636003	1	62160	41.3078098	-105.5768909
56764642	560019636003	1	5200	41.3082931	-105.5774660
56764643	560019636003	9	12000	41.3080394	-105.5779996
56764644	560019636003	1	10000	41.3081302	-105.5775927
56764645	560019636003	1	139000	41.3082143	-105.5780179
56764646	560019636003	1	119590	41.3079133	-105.5770169
56764647	560019636003	2	97200	41.3081495	-105.5771676
56764648	560019636003	1	10000	41.3081737	-105.5770558
56764649	560019636003	1	79200	41.3081648	-105.5774545
56764650	560019636003	1	66800	41.3067195	-105.5775248
56764651	560019636003	1	65200	41.3061642	-105.5767803
56764652	560019636003	1	77000	41.3087232	-105.5744377
56764653	560019636003	1	9600	41.3086196	-105.5739944
56764654	560019636003	1	55000	41.3081068	-105.5742658
56764655	560019636003	1	84000	41.3084678	-105.5743013
56764656	560019636003	9	12000	41.3083615	-105.5734048
56764657	560019636003	1	90000	41.3083966	-105.5733837
56764658	560019636003	1	63000	41.3088120	-105.5735980
56764659	560019636003	2	51000	41.3082544	-105.5740268
56764660	560019636003	1	49000	41.3086683	-105.5737872
56764661	560019636003	1	90000	41.3079965	-105.5738757
56764662	560019636003	1	14500	41.3084964	-105.5735972
56764663	560019636003	1	107000	41.3087877	-105.5737817
56764664	560019636003	1	47000	41.3079938	-105.5738480
56764665	560019636003	1	73100	41.3065543	-105.5769785
56764666	560019636003	1	40000	41.3066259	-105.5769641
56764667	560019636003	1	46800	41.3035447	-105.5772143
56764668	560019636003	1	758000	41.3045502	-105.5752658
56764669	560019636003	1	48200	41.3064085	-105.5771697
56764670	560019636003	2	54900	41.3085986	-105.5749494
56764671	560019636003	1	52900	41.3066172	-105.5770690
56764672	560019636003	1	11700	41.3060074	-105.5768053
56764673	560019636003	2	54600	41.3085890	-105.5752597
56764674	560019636003	1	48200	41.3085392	-105.5755685
56764675	560019636003	1	16200	41.3082685	-105.5756705
56764676	560019636003	1	12000	41.3060878	-105.5772838
56764677	560019636003	1	62160	41.3062987	-105.5773596
56764678	560019636003	1	38000	41.3080988	-105.5754569
56764679	560019636003	1	91600	41.3061876	-105.5772719
56764680	560019636003	1	24000	41.3080816	-105.5750188
56764681	560019636003	1	49000	41.3081185	-105.5745179
56764682	560019636003	1	29000	41.3084943	-105.5747412
56764683	560019636003	1	16000	41.3082231	-105.5753190
56764684	560019636003	1	14800	41.3080271	-105.5756675
56764685	560019636003	1	60000	41.3083244	-105.5749092
56764686	560019636003	1	61700	41.3079039	-105.5746039
56764687	560019636003	1	59000	41.3083901	-105.5746129
56764688	560019636003	1	104000	41.3036202	-105.5764104
56764689	560019636003	1	31700	41.3075395	-105.5738199
56764690	560019636003	1	21700	41.3068124	-105.5774155
56764691	560019636003	1	32800	41.3093121	-105.5773314
56764692	560019636003	1	60000	41.3089192	-105.5771735
56764693	560019636003	1	77800	41.3079463	-105.5752245
56764694	560019636003	1	53000	41.3085634	-105.5756188
56764695	560019636003	1	65200	41.3084971	-105.5779715
56764696	560019636003	1	153454	41.3085982	-105.5773144
56764697	560019636003	1	55200	41.3089145	-105.5778867
56764698	560019636003	1	52600	41.3075893	-105.5781264
56764699	560019636003	1	30200	41.3091038	-105.5772094
56764700	560019636003	1	31500	41.3092971	-105.5776144
56764701	560019636003	1	15000	41.3086792	-105.5776844
